time,_dt,ave_temp_interior,average_burnup,average_fission_rate,avg_clad_temp,avg_density,avg_fast_fluence,avg_gap,clad_inner_vol,creep_timestep,fis_gas_generated,fis_gas_percent,fis_gas_released,flux_from_clad,flux_from_fuel,fuel_elongation,gas_volume,initial_moles,max_clad_temp,max_fuel_temp,min_clad_temp,min_fuel_temp,num_lin_it,num_nonlin_it,pellet_volume,plenum_pressure,plenum_temp,rod_input_power,rod_total_power,tot_lin_it,tot_nonlin_it
989976.06628791,126150.30605947,712.70229420131,0.00060291697976939,1.4834796054033e+19,636.94253455737,10150.066969649,9.1325357415588e+23,-3.6773059646497e-05,0.00021105692893533,137146.45931739,0.0013566835919121,0,0,-91959.5171184,90577.294949071,0.02360094176549,1.2659769802129e-05,0.018688055983708,653.57422899829,1444.6209383433,562.52493142164,744.49464289295,11,4,-0.0001983971591332,7704323.679743,627.75077099773,91655.43264,91560.797706894,314,111
1127122.5256053,137146.45931739,712.7795681352,0.0006902906864767,1.4836372140038e+19,636.96918889746,10152.555622221,1.0455311219646e+24,-3.6792972696875e-05,0.00021103235346378,148449.80771026,0.0015532918783459,0,0,-91987.162789607,90581.964158795,0.023242658984251,1.2683876876415e-05,0.018688055983708,653.5631775078,1445.4973346852,562.52608092332,744.82670174014,12,4,-0.00019834847658737,7689977.2402395,627.77556964893,91655.43264,91570.525356084,326,115
1275572.3333156,148449.80771026,712.85143051604,0.0007848759834041,1.4838064115333e+19,636.99745003548,10155.049166578,1.1887070266019e+24,-3.6808367678406e-05,0.00021100749487762,160111.23404087,0.0017661276827491,0,0,-92015.567744008,90584.862942938,0.022884526899967,1.2707764351629e-05,0.018688055983708,653.55063917123,1446.3608551043,562.52732630064,745.16758416517,11,4,-0.00019829973052599,7675825.1857678,627.79829919,91655.43264,91580.968277389,337,119
1435683.5673564,160111.23404087,712.91159460784,0.00088690343320556,1.4839873094784e+19,637.02732138998,10157.516817747,1.3431257502225e+24,-3.6815194211306e-05,0.00021098237556444,172197.73657984,0.0019957098171305,0,0,-92044.648052046,90585.670892195,0.022530197471185,1.2730852569936e-05,0.018688055983708,653.53621534414,1447.1830755251,562.52866912455,745.53946283635,12,4,-0.00019825152299451,7662181.99466,627.81626811969,91655.43264,91592.133351781,349,123
1607881.3039363,172197.73657984,712.95386874757,0.00099664656297927,1.4841800714178e+19,637.05881384857,10159.929070297,1.5091962583227e+24,-3.680947966715e-05,0.00021095701000529,184772.4122327,0.0022426537720777,0,0,-92074.356220717,90584.073229145,0.022183153089308,1.2752580217727e-05,0.018688055983708,653.52054692287,1447.936838497,562.53011425604,745.94106313294,13,4,-0.00019820442978757,7649346.2225515,627.82687003073,91655.43264,91604.030675397,362,127
1792653.716169,184772.4122327,712.9722520868,0.0011144194179576,1.4843849060461e+19,637.09194933381,10162.257482033,1.687388239159e+24,-3.6787341814923e-05,0.00021093140853535,197911.10319268,0.0025076662120704,0,0,-92104.62955479,90579.760216357,0.021846738662604,1.2772403743545e-05,0.018688055983708,653.50290662583,1448.5970930545,562.53166488695,746.3691287779,13,4,-0.00019815900479181,7637602.9586748,627.82754395503,91655.43264,91616.673128917,375,131
1990564.8193616,197911.10319268,712.96091539431,0.0012405847306553,1.4846020785487e+19,637.12675998016,10164.474881084,1.878244374438e+24,-3.6745003098107e-05,0.00021090557611243,211687.23811946,0.0027915633576956,0,0,-92135.418239751,90572.421391226,0.021524138346568,1.2789800014114e-05,0.018688055983708,653.48642457361,1449.1408578829,562.53332571954,746.81995400583,13,4,-0.00019811577609832,7627222.7264321,627.81582231712,91655.43264,91630.077079677,388,135
2202252.0574811,211687.23811946,712.83280148834,0.0013755524365861,1.4848319045468e+19,637.05663203315,10166.566512067,2.0823779869907e+24,-3.6679586111385e-05,0.00021087930922282,215523.46173463,0.0030952676457126,0,0,-91928.93056519,90561.783331642,0.021217040078705,1.2804278589472e-05,0.018688055983708,653.47109229333,1449.5479369623,562.53510261329,747.29007758893,14,6,-0.00019807503063334,7618455.922109,627.18803404584,91655.43264,91644.262007894,402,141
2417775.5192157,215523.46173463,712.74812060761,0.0015129873891688,1.4850633186734e+19,637.09324483521,10168.405639318,2.2902028886908e+24,-3.6588404721176e-05,0.00021085389792036,235444.3017236,0.0034045237313441,0,0,-91959.834746974,90548.269350417,0.020943115343081,1.2814668748209e-05,0.018688055983708,653.45232435128,1449.7792705177,562.53691154122,747.74523895627,14,4,-0.00019803922917215,7604666.9181907,627.14303632944,91655.43264,91658.544955875,416,145
2653219.8209393,235444.3017236,712.6219893159,0.0016631497973554,1.4853133534659e+19,637.1325129006,10170.1171861,2.5172277729729e+24,-3.6468773109376e-05,0.00021082794053325,255823.7856922,0.0037424191334386,0,0,-91991.820045531,90530.717921702,0.020683379148645,1.2822002013789e-05,0.018688055983708,653.43205933319,1449.8673290714,562.53888738266,748.22613881542,14,4,-0.00019800593851946,7599772.3079772,627.08038355288,91655.43264,91673.977176829,430,149
2909043.6066315,255823.7856922,712.44414346923,0.0018263383807122,1.4855818727926e+19,637.17440878197,10171.662069417,2.7638923935288e+24,-3.63139094283e-05,0.00021080124594577,272747.77311962,0.0041096260306671,0,0,-92024.771901389,90508.71902384,0.020442768657014,1.2825327899242e-05,0.018688055983708,653.40910656022,1449.7759873006,562.54103170899,748.71299255519,13,4,-0.00019797591804652,7597042.4875729,626.99576704936,91655.43264,91690.550268677,443,153
3181791.3797512,272747.77311962,712.2115659688,0.0020003549681742,1.4858646540589e+19,637.2180233298,10172.988519926,3.0268624789319e+24,-3.6123064248244e-05,0.0002107742863532,290462.20279047,0.0045011980992138,0,0,-92057.383109208,90482.311472038,0.020228467892137,1.2824114112814e-05,0.018688055983708,653.38368390043,1449.4923131167,562.54331732937,749.19797615863,13,4,-0.00019795017224039,7596736.3171216,626.8895598782,91655.43264,91708.003611634,456,157
3331940,150148.62024885,712.06680805022,0.0020961657926994,1.4860184087055e+19,637.24174937557,10173.600356207,3.1716228980113e+24,-3.6007655792265e-05,0.00021075990379259,300423.9110996,0.0047167915854191,0,0,-92074.70930199,90466.748729305,0.020126156110889,1.2821596106889e-05,0.018688055983708,653.36916332295,1449.2796035385,562.54457441205,749.44859638354,12,4,-0.0001979383076857,7596941.1557519,626.82434749348,91655.43264,91717.493393654,468,161
3604687.7731196,272747.77311962,711.7541810699,0.0022702237147122,1.4861339325126e+19,637.26530902771,10174.5121656,3.434566121863e+24,-3.5784674276755e-05,0.00021073489385984,317368.68563378,0.0051084566649586,0,0,-92094.939872077,90426.583608211,0.019967819062525,1.2814240972639e-05,0.018688055983708,653.35218685404,1448.6880466839,562.54580316347,749.67388089157,12,4,-0.0001979206528872,7600510.9298417,626.68653923482,91655.43264,91724.623557019,480,165
3922056.4587534,317368.68563378,711.34987638609,0.0024727738787925,1.4862644140549e+19,637.29202751036,10175.266663542,3.7404930190876e+24,-3.5500428966288e-05,0.0002107072054538,336770.42696193,0.0055642349783376,0,0,-92116.87990477,90377.069534944,0.01982372232464,1.2801119550576e-05,0.018688055983708,653.33248572327,1447.8294845499,562.54723091265,749.89130092414,13,4,-0.00019790608590323,7606628.9201913,626.51042273047,91655.43264,91732.676916202,493,169
4258826.8857153,336770.42696193,710.87984495022,0.0026877256811376,1.4863982492768e+19,637.31963592139,10175.757581459,4.0650830897048e+24,-3.517382275619e-05,0.00021067925018502,356852.6954952,0.0060479194541091,0,0,-92138.45562988,90321.751779324,0.019711424118483,1.278258574014e-05,0.018688055983708,653.30937766983,1446.7589205515,562.54874356649,750.07091317088,11,4,-0.00019789666444488,7615517.1977488,626.30793266151,91655.43264,91740.937265475,504,173
4615679.5812105,356852.6954952,710.34221748421,0.0029155162158944,1.4865351325942e+19,637.34813190953,10175.978045738,4.4089851632948e+24,-3.4803817857666e-05,0.00021065102622228,377440.86481196,0.0065604936413806,0,0,-92159.584669211,90260.44789165,0.019631756792894,1.2758504586224e-05,0.018688055983708,653.28508101609,1445.4753625808,562.55034388083,750.2058867012,12,4,-0.00019789252163606,7627425.1700189,626.07875296233,91655.43264,91749.385744098,516,177
4993120.4460225,377440.86481196,709.73588890578,0.0031564712425811,1.4866746777322e+19,637.37755027012,10175.924182297,4.7726790501965e+24,-3.4389839971666e-05,0.00021062253169381,398328.83435602,0.0071026905641139,1.3735242907742e-05,9.7557180196628e-10,-92180.275400289,90193.023814748,0.019585220296317,1.2728798529767e-05,0.018688055983708,653.25894597041,1443.9826092577,562.55203263115,750.28827318738,13,4,-0.00019789373316405,7642428.2526096,625.82291472275,91655.43264,91757.998511071,529,181
5391449.2803785,398328.83435602,709.06198288293,0.0034107850285803,1.4868164219007e+19,637.40787009513,10175.601881253,5.1564452945013e+24,-3.3932751841077e-05,0.00021059376686672,419304.27988323,0.0076749473627101,0.0017828916328838,1.3683599435799e-07,-92200.443139014,90119.473224985,0.019571169705425,1.2693584222249e-05,0.018688055983708,653.22992944943,1442.3673829467,562.55381030948,750.31121039037,13,4,-0.00019790018264447,7660498.5021362,625.54143531739,91655.43264,91766.747002852,542,185
5810753.5602617,419304.27988323,708.3251195954,0.003678516300289,1.4869598409562e+19,637.43911656869,10175.023790244,5.5603592953622e+24,-3.3434458357532e-05,0.0002105647372822,440104.49360751,0.0082773961832889,0.0071077383062743,5.8833565928171e-07,-92220.140236314,90039.893211473,0.019588167658681,1.2653116527268e-05,0.018688055983708,653.19858064379,1440.6639177147,562.55567779423,750.27496639227,13,4,-0.00019791162075493,7681597.9347884,625.23633965812,91655.43264,91775.598869154,555,189
6250858.0538692,440104.49360751,707.53077946481,0.0039595559890378,1.4871043498877e+19,637.4712785331,10174.203920049,5.9842429279935e+24,-3.2897193331027e-05,0.00021053545746446,460473.58791383,0.0089097915995655,0.016593052962094,1.4784064389281e-06,-92239.362608619,89954.432827277,0.019634627885026,1.2607684774491e-05,0.018688055983708,653.16489806999,1438.9085558568,562.55763382366,750.17897219056,13,4,-0.00019792777268997,7705704.6608523,624.90990092578,91655.43264,91784.518002921,568,193
6711331.6417831,460473.58791383,706.68271762052,0.0042536314917409,1.4872493242761e+19,637.50431940157,10173.152282507,6.4276713192253e+24,-3.2322756077185e-05,0.00021050595061656,480174.51410445,0.0095715202001652,0.028832414260313,2.7597003551211e-06,-92258.085229806,89863.229994803,0.019709451544864,1.2557505662282e-05,0.018688055983708,653.12891707365,1437.2848228314,562.55967625885,750.02233646486,13,4,-0.00019794844495427,7732825.2475621,624.56393913902,91655.43264,91793.465864826,581,197
7191506.1558875,480174.51410445,705.78468956618,0.0045603186119713,1.4873941231832e+19,637.53820058421,10171.887952779,6.8899912154811e+24,-3.1714228267534e-05,0.0002104762375627,498976.09302613,0.010261627458426,0.044340797467552,4.5500874482153e-06,-92276.30127164,89766.547273225,0.019810456538632,1.2502971985553e-05,0.018688055983708,653.09068591816,1435.7070536773,562.56180143229,749.80003789611,13,4,-0.00019797326557715,7762785.6259496,624.20068883879,91655.43264,91802.402895975,594,201
7690482.2489137,498976.09302613,704.84113910913,0.0048790452264615,1.4875381046663e+19,637.57285651255,10170.42403316,7.3703268734816e+24,-3.1074014650278e-05,0.00021044635213172,516574.55745341,0.010978825982756,0.061698971670758,6.7738227328826e-06,-92293.982006283,89664.628763308,0.019936173437688,1.2444370146512e-05,0.018688055983708,653.05011896977,1434.0890290157,562.56400423861,749.51312892856,14,4,-0.0001980019819852,7795551.9104255,623.82224864719,91655.43264,91811.289475476,608,205
8190482.2489137,500000,703.8880556138,0.0051984561383804,1.4876760349883e+19,637.60709796716,10168.833859847,7.851559544094e+24,-3.0426780155394e-05,0.00021041726738184,532039.68140609,0.011697564312939,0.07994472101261,9.3515851552494e-06,-92310.60572953,89561.283370489,0.020079431770412,1.2384106857569e-05,0.018688055983708,653.00903769128,1432.5332412126,562.56620701612,749.17495929299,14,4,-0.00019803316052427,7829668.5158644,623.44349777205,91655.43264,91819.802575531,622,209
8690482.2489137,500000,702.93094289866,0.0055178960256196,1.4878080008389e+19,637.64091405475,10167.150687444,8.3327034799611e+24,-2.9776690026746e-05,0.00021038893935063,545449.40782591,0.012416367843377,0.10041926824317,1.24684257307e-05,-92326.270217884,89456.994040725,0.020236073686975,1.232278756277e-05,0.018688055983708,652.9674112603,1431.0574848258,562.56840555798,748.78933561519,14,4,-0.00019806615178786,7864936.5627802,623.06683680509,91655.43264,91827.947546655,636,213
9190482.2489137,500000,701.97181571575,0.0058373636459546,1.4879343602227e+19,637.6743362834,10165.383721341,8.8137586810827e+24,-2.9123972613837e-05,0.00021036129028665,557607.94009852,0.013135233778819,0.12051312950464,1.5829681294606e-05,-92341.056183368,89351.832770909,0.020404766362593,1.2260508572349e-05,0.018688055983708,652.9252991241,1429.6030802582,562.57060007545,748.36552823094,14,4,-0.0001981007817143,7901428.7297938,622.69277610369,91655.43264,91835.746485002,650,217
9690482.2489137,500000,701.0090632382,0.0061568578304031,1.4880554373643e+19,637.70740376819,10163.549188366,9.294725147459e+24,-2.8469877009127e-05,0.0002103342419583,568552.31780232,0.013854159488821,0.14027084004453,1.9433345896078e-05,-92355.053736454,89245.932522806,0.020583366022933,1.2197505885957e-05,0.018688055983708,652.88281890856,1428.1874288854,562.5727908455,747.90055021528,23,5,-0.00019813673607234,7938899.8075918,622.32156268374,91655.43264,91843.2194018,673,222
10190482.248914,500000,700.04508019539,0.0064763774764478,1.4881715271392e+19,637.74015534199,10161.663854801,9.7756028790899e+24,-2.7815924970261e-05,0.00021030773166186,578447.29199718,0.014573142492498,0.16094777472899,2.345514854976e-05,-92368.352677873,89139.463922436,0.020769691080321,1.2134044439323e-05,0.018688055983708,652.839851172,1426.8375148631,562.57497804358,747.39805647384,18,4,-0.00019817368722254,7977199.7117774,621.95411292235,91655.43264,91850.384496863,691,226
10690482.248914,500000,699.08160922517,0.0067959215420347,1.4882828978678e+19,637.77261088287,10159.732520908,1.0256391875975e+25,-2.7162185732577e-05,0.00021028171661101,587118.81907065,0.01529218044502,0.18135352138471,2.7732907733547e-05,-92380.997717009,89032.484199055,0.020963022664335,1.2070172006584e-05,0.018688055983708,652.79665471025,1425.5111186356,562.57716196544,746.86544648958,19,4,-0.00019821154460443,8016401.0860683,621.5907685931,91655.43264,91857.258331002,710,230
11011000,320517.75108633,698.47858988367,0.0070007730095134,1.4883513725239e+19,637.79326928681,10158.470532072,1.0564548019242e+25,-2.6742286826081e-05,0.00021026520257855,592192.93612128,0.015753137150558,0.19382018629957,3.0532759773238e-05,-92388.798699075,88963.792595134,0.021090557710259,1.2028919731085e-05,0.018688055983708,652.76873250766,1424.751040175,562.57855929499,746.54156793944,10,3,-0.00019823628284746,8041031.3967239,621.36174014227,91655.43264,91861.484606918,720,233
11511000,500000,697.49312017054,0.0073203439096126,1.4883530076906e+19,637.81635840504,10156.514965807,1.1045180279206e+25,-2.6095444970027e-05,0.0002102399052143,600020.09326928,0.016472235486092,0.21501440324754,3.541767883195e-05,-92394.102169425,88850.155384088,0.021290178632495,1.1965278476939e-05,0.018688055983708,652.73025194072,1423.3988530273,562.58031173421,745.85799993897,18,4,-0.00019827462673736,8082030.6153961,621.00120221131,91655.43264,91861.585529888,738,237
12011000,500000,696.52547215323,0.0076399147140421,1.4883504813904e+19,637.83921471037,10154.523327795,1.1525701564317e+25,-2.544863515726e-05,0.00021021497073928,607315.0358363,0.01719133360635,0.23601629323983,4.05743483362e-05,-92398.886012816,88736.265511727,0.021495349396046,1.1901285933633e-05,0.018688055983708,652.69220505679,1422.1154992424,562.58206057946,745.1911023517,18,4,-0.00019831368480564,8122891.7658496,620.64727925125,91655.43264,91861.429605899,756,241
12511000,500000,695.55903134763,0.0079594845501271,1.4883439878597e+19,637.86180478896,10152.509515546,1.2006111874575e+25,-2.480375122978e-05,0.0002101904117738,614333.40006768,0.017910429547639,0.25634909239595,4.591322358959e-05,-92403.15827783,88622.171124473,0.021704321813253,1.1837224221274e-05,0.018688055983708,652.65235140385,1420.8538060579,562.58380682138,744.50271410161,18,4,-0.00019835318755253,8164445.4222783,620.29825548794,91655.43264,91861.028823273,774,245
13011000,500000,694.59308919287,0.0082790525852102,1.4883337056124e+19,637.88417645278,10150.477229172,1.2486411209979e+25,-2.4160983065438e-05,0.00021016620488952,621146.15797577,0.018629521436314,0.27594464726062,5.140716721378e-05,-92406.950757414,88507.9263577,0.021916571878854,1.1773141061326e-05,0.018688055983708,652.61411939978,1419.6101391251,562.58555054756,743.79243142625,16,4,-0.00019839306382819,8206608.2989748,619.95413051381,91655.43264,91860.394199944,790,249
13213200,202200,694.23064993754,0.008408285205218,1.4883280169927e+19,637.89320550001,10149.634635472,1.2680612747723e+25,-2.3898829987321e-05,0.00021015644030521,623722.08213609,0.018920320635852,0.28298472565343,5.3541617444114e-05,-92408.333607171,88461.79032673,0.022005198711353,1.1746842414567e-05,0.018688055983708,652.60274069963,1419.1913722726,562.58625321533,743.56938080189,11,3,-0.00019840959789065,8222828.8528055,619.81915556613,91655.43264,91860.043096663,801,252
13713200,500000,693.22293436244,0.0087278704050474,1.4885095607986e+19,637.89717952569,10147.59513939,1.3160816216435e+25,-2.3261057896544e-05,0.00021013266613446,629852.82698985,0.019639451148634,0.30169430905344,5.9251106444758e-05,-92423.505885567,88359.144608873,0.022219784278066,1.1683033571844e-05,0.018688055983708,652.60951645146,1417.8684239549,562.58608095622,742.49002000186,16,4,-0.00019844963256262,8266880.6775059,619.47775202995,91655.43264,91871.248033777,817,256
14213200,500000,692.24476557283,0.0090474942226807,1.4886877299261e+19,637.90101253227,10145.523957049,1.3641028683074e+25,-2.2622349187689e-05,0.00021010915852769,635779.69740153,0.020358668559185,0.32074523820843,6.5299459966223e-05,-92438.24211918,88256.516108108,0.022438525409948,1.1618861133374e-05,0.018688055983708,652.61948136905,1416.7095896743,562.58590529952,741.47832574378,16,4,-0.00019849029739432,8310492.0204366,619.14416889205,91655.43264,91882.244684744,833,260
14713200,500000,691.26991353108,0.0093671559476561,1.4888626560006e+19,637.90469721552,10143.445728479,1.4121250147642e+25,-2.198645107675e-05,0.00021008595365947,641713.23942799,0.021077971268826,0.34057033297118,7.1785316933809e-05,-92452.565774474,88153.961398835,0.022658613579637,1.1554843311097e-05,0.018688055983708,652.62918705034,1415.5904420363,562.58572805294,740.05649169824,17,4,-0.00019853111034837,8354729.6749395,618.81612501628,91655.43264,91893.041173529,850,264
15213200,500000,690.29865135548,0.0096868548966569,1.4890344602425e+19,637.90815464869,10141.359916168,1.4601480610139e+25,-2.1353228811887e-05,0.00021006304430399,647696.67062316,0.021797357739956,0.36035393718693,7.8547636818652e-05,-92466.474348107,88051.498535344,0.022880197671752,1.1490960518393e-05,0.018688055983708,652.63875051926,1414.49437537,562.58554930899,737.36772815352,17,4,-0.0001985720837856,8399629.6995309,618.49361950262,91655.43264,91903.644981888,867,268
15713200,500000,689.32970888092,0.010006590411379,1.4892032544204e+19,637.91143422693,10139.269323917,1.5081720070563e+25,-2.0723018429011e-05,0.00021004041907678,653745.26733818,0.022516826491262,0.37980092576559,8.5519115466844e-05,-92479.983688706,87949.168187349,0.02310310426215,1.1427254910204e-05,0.018688055983708,652.64806716465,1413.4163461737,562.58536920098,734.67931521381,16,4,-0.00019861316416658,8445097.7406258,618.17647039259,91655.43264,91914.06300821,883,272
16213200,500000,688.36248791847,0.010326361856595,1.4893691417086e+19,637.91452812698,10137.175458063,1.5561968528916e+25,-2.0095933502191e-05,0.00021001806982903,659877.71044796,0.023236376093352,0.39879685860714,9.2665937914426e-05,-92493.079364521,87847.009597378,0.023327170836169,1.1363747143927e-05,0.018688055983708,652.65717427667,1412.3536343513,562.58518793007,731.99256875037,17,4,-0.0001986543226851,8491092.7350992,617.86487280839,91655.43264,91924.301620442,900,276
16713200,500000,687.39669981791,0.01064616861839,1.4895322174592e+19,637.91744978373,10135.079386082,1.6042225985198e+25,-1.9472021068005e-05,0.00020999599065859,666112.06782649,0.023956005164796,0.4173361486319,9.9977069320818e-05,-92505.788744294,87745.062526248,0.0235522315551,1.1300451883476e-05,0.018688055983708,652.66615044369,1411.3046444407,562.58500552979,729.30670077148,16,4,-0.00019869553877511,8537597.3328884,617.55884317293,91655.43264,91934.366703748,916,280
17213200,500000,686.43218164255,0.010966010102557,1.4896925698985e+19,637.92018778964,10132.981830004,1.6522492439407e+25,-1.8851296372449e-05,0.00020997417688422,672464.98448638,0.02467571236851,0.43539533606445,0.00010743690079317,-92518.091118351,87643.364483858,0.023778165278348,1.1237378264066e-05,0.018688055983708,652.67482212632,1410.2680863026,562.5848221785,726.6225512287,17,4,-0.00019873679862015,8584605.6811826,617.2583573966,91655.43264,91944.263703482,933,284
17713200,500000,685.4687410983,0.011285885733135,1.4898502807557e+19,637.92274214136,10130.8833511,1.7002767891545e+25,-1.8233762710252e-05,0.00020995262463968,678948.86638812,0.02539549640847,0.45293838123245,0.00011502595033847,-92529.984732618,87541.950452712,0.024004872980647,1.1174533085599e-05,0.018688055983708,652.68333128915,1409.2429403875,562.58463785486,723.93980941342,18,4,-0.00019877809155408,8632110.7332713,616.96341743624,91655.43264,91953.997663985,951,288
18213200,500000,684.50624993532,0.011605794951078,1.4900054258303e+19,637.92511734551,10128.784781642,1.7483052341612e+25,-1.7619468148094e-05,0.00020993133037086,685565.93514733,0.026115356026704,0.47002117281076,0.00012274770268042,-92541.48096939,87440.8578984,0.024232225258159,1.1111928965136e-05,0.018688055983708,652.69162291975,1408.2280629193,562.5844527221,721.25805640509,18,4,-0.00019881940140572,8680099.1575613,616.67403481986,91655.43264,91963.573263638,969,292
18713200,500000,683.54471696809,0.011925737213029,1.4901580755067e+19,637.92730636709,10126.686645163,1.7963345789607e+25,-1.7008431011403e-05,0.00020991029164083,692328.70919433,0.026835290000556,0.48667053316698,0.00013059944892261,-92552.565765055,87340.122252725,0.024460132073692,1.1049573589464e-05,0.018688055983708,652.69996204902,1407.2288850725,562.58426682866,718.58110937788,19,4,-0.00019886071805137,8728571.7462706,616.39023337401,91655.43264,91972.994846575,988,296
19213200,500000,682.58468964312,0.012245711990215,1.4903082952186e+19,637.929308905,10124.591643494,1.844364823553e+25,-1.6400966952381e-05,0.00020988950477587,699242.19972706,0.027555297140179,0.50347621085211,0.00013873436593041,-92563.237960298,87239.805162753,0.024688240771151,1.0987517305187e-05,0.018688055983708,652.70807264343,1406.2744207816,562.58408021949,715.92724476845,19,4,-0.00019890198747068,8777492.3163306,616.11211547819,91655.43264,91982.266451391,1007,300
19713200,500000,681.62719646784,0.012565718767426,1.4904561458709e+19,637.93111770115,10122.49941044,1.8923959679381e+25,-1.579701930137e-05,0.0002098689718616,706333.25493203,0.028275376286249,0.52039068065054,0.00014714242311251,-92573.483281187,87139.941758385,0.024916572628527,1.0925754975743e-05,0.018688055983708,652.71596078096,1405.3315024876,562.58389289409,713.27631001862,19,4,-0.00019894321688586,8826941.932879,615.83980628456,91655.43264,91991.391837153,1026,304
20213200,500000,680.67176165408,0.012885757042019,1.4906016836158e+19,637.93271735352,10120.409253832,1.9404280121161e+25,-1.5196461481466e-05,0.00020984869247847,713613.49274398,0.028995526307716,0.53709921623855,0.00015573474454299,-92583.266221499,87040.549110591,0.025145190142442,1.0864271988277e-05,0.018688055983708,652.72365988165,1404.3997145389,562.5837048701,710.627811183,19,4,-0.00019898442049019,8876934.5465241,615.5732160232,91655.43264,92000.374469584,1045,308
20713200,500000,679.71767383833,0.013205826322341,1.4907449546786e+19,637.93410450729,10118.321724534,1.9884609560869e+25,-1.4599318884761e-05,0.00020982866373856,721084.24532015,0.029715746098266,0.55356475206404,0.00016449589621284,-92592.585851224,86941.653274377,0.025374006358145,1.080307613561e-05,0.018688055983708,652.73107755183,1403.4791309758,562.58351630423,707.98051848969,19,4,-0.00019902558760295,8927425.6436516,615.3122785544,91655.43264,92009.217201737,1064,312
21213200,500000,678.76477024976,0.01352592612733,1.4908860114744e+19,637.93526021919,10116.237200909,2.0364947998505e+25,-1.400561147099e-05,0.00020980888445104,728752.51937329,0.030436034575411,0.56979623247335,0.00017342337832498,-92601.40786768,86843.282512244,0.025602956624889,1.0742173632133e-05,0.018688055983708,652.73815116358,1402.5658479086,562.58332718207,705.33404805237,30,5,-0.00019906671081891,8978406.1852416,615.05700088851,91655.43264,92017.923268673,1094,317
21713200,500000,677.8128705245,0.0138460559867,1.4910249019632e+19,637.936182885,10114.155417787,2.084529543407e+25,-1.3415280103923e-05,0.00020978935444062,736627.79670051,0.031156390680913,0.58567953465496,0.00018247660395525,-92609.727494777,86745.457917722,0.025832055354099,1.0681558860535e-05,0.018688055983708,652.74509283211,1401.6593878245,562.58313756994,702.68830380909,31,5,-0.00019910779558009,9029884.0105937,614.80736260324,91655.43264,92026.495630503,1125,322
22213200,500000,676.86169744348,0.014166215439992,1.4911616697397e+19,637.93685099076,10112.076931852,2.1325651867563e+25,-1.2828368549918e-05,0.00020977007212261,744714.00946125,0.031876813378651,0.60126773519501,0.00019166499385416,-92617.504381645,86648.206227532,0.026061218543333,1.0621241226299e-05,0.018688055983708,652.7517539077,1400.7585116849,562.58294750618,700.04264921517,32,5,-0.00019914883089631,9081835.5916374,614.56334717945,91655.43264,92034.936977909,1157,327
22713200,500000,675.91124277759,0.014486404035849,1.4912963559595e+19,637.93724384859,10110.001797739,2.1806017298984e+25,-1.2244866636092e-05,0.00020975103748174,753021.17075337,0.032597301652977,0.61655567041051,0.00020098051174225,-92624.69901708,86551.551338849,0.026290423964748,1.0561221763855e-05,0.018688055983708,652.75813686701,1399.8636838053,562.58275707617,697.39763038095,33,5,-0.00019918981571788,9134268.1247712,614.32495533208,91655.43264,92043.249851021,1190,332
23213200,500000,674.96173583783,0.01480662133146,1.491428999106e+19,637.93734049449,10107.931416257,2.2286391728334e+25,-1.1664942628031e-05,0.0002097322491917,761553.0882973,0.033317854507482,0.63186684391805,0.00021052447573764,-92631.270884386,86455.532013025,0.026519486580686,1.0501527330938e-05,0.018688055983708,652.76422770648,1399.0065058742,562.5825662656,694.77381897171,33,5,-0.00019923072186076,9187158.040317,614.09223668535,91655.43264,92051.436625051,1223,337
23713200,500000,674.07958785242,0.015126866892044,1.4915596354569e+19,637.93692604304,10105.817249995,2.2766775155612e+25,-1.1082290730366e-05,0.00020971374838988,770499.09798761,0.034038470963818,0.64754945007486,0.0002204159315401,-92636.824181442,86360.515324341,0.026754345973076,1.044123206149e-05,0.018688055983708,652.7700330497,1398.8166028167,562.58237511786,692.24168976713,33,5,-0.00019927251632839,9241377.9805244,613.86367452707,91655.43264,92059.499539065,1256,342
24213200,500000,673.3358038822,0.015447140290309,1.4916882985222e+19,637.93622504721,10103.608274395,2.3247167580818e+25,-1.0509663665174e-05,0.00020969698684586,779756.1853245,0.034759150060496,0.66366582173626,0.00023068459887753,-92641.584810908,86266.498936327,0.027002597183305,1.0380769017282e-05,0.018688055983708,652.7758094299,1401.7128969737,562.58218733478,690.51157703042,31,5,-0.00019931621782857,9296608.2527032,613.64285209587,91655.43264,92067.44066131,1287,347
24713200,500000,672.63736074423,0.015767441106061,1.4918150208962e+19,637.9369027146,10101.384911554,2.3727569003953e+25,-1.0002501310372e-05,0.00020968998827654,783287.58843612,0.035479890851995,0.68046639527851,0.00024142873432932,-92646.327109201,86173.46643397,0.027248430141513,1.0329758065196e-05,0.018688055983708,652.7803628076,1404.4455927783,562.58198229235,688.97860891866,36,6,-0.00019936023021134,9344228.3456017,613.44344240822,91655.43264,92075.262003517,1323,353
